direction,stmt,stem,scale,frac,argmax_id,argmax_tok,hit_target,margin,frac_margin,readout_delta,completion
jtw_legacy,1,The city of Krasnodar is in South,4.798,+1.00,11124, Russia,0,7.85631,-0.0170836,-0.13196,"Russia, in the Krasnodar Kra"
jtw_legacy,1,The city of Krasnodar is in South,-4.798,-1.00,11124, Russia,0,7.59239,0.0170839,0.131962,"Russia, in the Krasnodar Kra"
jtw_legacy,1,The city of Krasnodar is in South,9.59601,+2.00,11124, Russia,0,7.98827,-0.0341674,-0.263921,"Russia, in the Krasnodar Kra"
jtw_legacy,1,The city of Krasnodar is in South,-9.59601,-2.00,11124, Russia,0,7.46043,0.0341671,0.263919,"Russia, in the Krasnodar region"
oracle,230,The city of Yiwu is in,0,+0.00,573, the,0,11.7598,0,0,"the east of Zhejiang Province, China."
oracle,230,The city of Yiwu is in,1.46981,+0.25,573, the,0,8.81693,0.25025,2.9429,"the east of Zhejiang Province, China."
oracle,230,The city of Yiwu is in,-1.46981,-0.25,573, the,0,14.7027,-0.25025,-2.9429,"the east of Zhejiang Province, China."
oracle,230,The city of Yiwu is in,2.93963,+0.50,573, the,0,5.87403,0.5005,5.8858,"the south of Zhejiang Province, China."
oracle,230,The city of Yiwu is in,-2.93963,-0.50,573, the,0,17.6456,-0.5005,-5.8858,"the east of Zhejiang Province, China."
oracle,230,The city of Yiwu is in,5.87925,+1.00,4316, South,1,-0.0117645,1.001,11.7716,South China's Zhejiang Province. It
oracle,230,The city of Yiwu is in,-5.87925,-1.00,573, the,0,23.5314,-1.001,-11.7716,the Zhejiang province of China. It is
oracle,230,The city of Yiwu is in,11.7585,+2.00,4316, South,1,-11.7834,2.002,23.5432,South South South South South South South South
oracle,230,The city of Yiwu is in,-11.7585,-2.00,573, the,0,35.303,-2.002,-23.5432,the Zhejiang province of the People's
md_full,230,The city of Yiwu is in,0,+0.00,573, the,0,11.7598,0,0,"the east of Zhejiang Province, China."
md_full,230,The city of Yiwu is in,381.796,+0.25,1165, It,0,15.2146,-0.293776,-3.45476,It Planners Planners Planners Planners Planners Planners Planners
md_full,230,The city of Yiwu is in,-381.796,-0.25,109,\n\n,0,8.30508,0.293776,3.45476,
md_full,230,The city of Yiwu is in,763.591,+0.50,141360, Rainfall,0,18.6694,-0.587552,-6.90952,Rainfall Measuring Measuring Measuring Measuring Measuring Measuring Measuring
md_full,230,The city of Yiwu is in,-763.591,-0.50,109,\n\n,0,4.85031,0.587553,6.90952,
md_full,230,The city of Yiwu is in,1527.18,+1.00,232098, Planners,0,25.5789,-1.1751,-13.819,Planners Planners Planners Planners Planners Planners Planners Planners
md_full,230,The city of Yiwu is in,-1527.18,-1.00,109,\n\n,0,-2.05921,1.17511,13.819,
md_full,230,The city of Yiwu is in,3054.36,+2.00,74616, Measuring,0,39.3979,-2.35021,-27.6381,Measuring Measuring Computing Computing Computing Computing Computing Computing
md_full,230,The city of Yiwu is in,-3054.36,-2.00,108,\n,0,-15.8782,2.35021,27.6381,
jtw_legacy,230,The city of Yiwu is in,0,+0.00,573, the,0,11.7598,0,0,"the east of Zhejiang Province, China."
jtw_legacy,230,The city of Yiwu is in,1.46981,+0.25,573, the,0,11.814,-0.00460495,-0.0541534,"the east of Zhejiang Province, China."
jtw_legacy,230,The city of Yiwu is in,-1.46981,-0.25,573, the,0,11.7057,0.00460527,0.0541573,"the east of Zhejiang Province, China."
jtw_legacy,230,The city of Yiwu is in,2.93963,+0.50,573, the,0,11.8681,-0.00920925,-0.108299,"the east of Zhejiang Province, China."
jtw_legacy,230,The city of Yiwu is in,-2.93963,-0.50,573, the,0,11.6515,0.0092099,0.108307,"the east of Zhejiang Province, China."
jtw_legacy,230,The city of Yiwu is in,5.87925,+1.00,573, the,0,11.9764,-0.0184191,-0.216606,"the east of Zhejiang Province, China."
jtw_legacy,230,The city of Yiwu is in,-5.87925,-1.00,573, the,0,11.5432,0.0184195,0.21661,"the east of Zhejiang Province, China."
jtw_legacy,230,The city of Yiwu is in,11.7585,+2.00,573, the,0,12.193,-0.0368385,-0.433214,"the east of Zhejiang Province, China."
jtw_legacy,230,The city of Yiwu is in,-11.7585,-2.00,573, the,0,11.3266,0.0368386,0.433216,"the east of Zhejiang Province, China."
oracle,175,The city of Shaoxing is in the,0,+0.00,9110, east,0,9.56123,0,0,"east of Zhejiang Province, China. It"
oracle,175,The city of Shaoxing is in the,1.44347,+0.25,9110, east,0,7.16854,0.25025,2.39269,"east of Zhejiang Province, China. It"
oracle,175,The city of Shaoxing is in the,-1.44347,-0.25,9110, east,0,11.9539,-0.25025,-2.39269,"east of Zhejiang Province, China. It"
oracle,175,The city of Shaoxing is in the,2.88694,+0.50,9110, east,0,4.77584,0.500499,4.78539,"east of Zhejiang Province, China. It"
oracle,175,The city of Shaoxing is in the,-2.88694,-0.50,9110, east,0,14.3466,-0.5005,-4.7854,"east of Zhejiang Province, China. It"
oracle,175,The city of Shaoxing is in the,5.77388,+1.00,4612, North,1,-0.00955391,1.001,9.57079,"North of Zhejiang Province, China. It"
oracle,175,The city of Shaoxing is in the,-5.77388,-1.00,9110, east,0,19.132,-1.001,-9.57079,"east of Zhejiang Province, China. It"
oracle,175,The city of Shaoxing is in the,11.5478,+2.00,4612, North,1,-9.58033,2.002,19.1416,North of the North of the North of
oracle,175,The city of Shaoxing is in the,-11.5478,-2.00,9110, east,0,28.7028,-2.002,-19.1416,"east of Zhejiang Province, east of Hangzhou"
md_full,175,The city of Shaoxing is in the,0,+0.00,9110, east,0,9.56123,0,0,"east of Zhejiang Province, China. It"
md_full,175,The city of Shaoxing is in the,105.002,+0.25,41746, southeast,0,6.74604,0.294438,2.81519,southeast of Zhejiang. It is located in
md_full,175,The city of Shaoxing is in the,-105.002,-0.25,18773, province,0,12.3764,-0.294438,-2.81519,province  of
md_full,175,The city of Shaoxing is in the,210.003,+0.50,1165, It,0,3.93085,0.588877,5.63039,It It It It It It It It
md_full,175,The city of Shaoxing is in the,-210.003,-0.50,109,\n\n,0,15.1916,-0.588876,-5.63038,
md_full,175,The city of Shaoxing is in the,420.007,+1.00,1165, It,0,-1.69954,1.17775,11.2608,It Rainfall Rainfall Rainfall Rainfall Rainfall Rainfall Rainfall
md_full,175,The city of Shaoxing is in the,-420.007,-1.00,109,\n\n,0,20.822,-1.17775,-11.2608,
md_full,175,The city of Shaoxing is in the,840.013,+2.00,74616, Measuring,0,-12.9603,2.35551,22.5215,Measuring Measuring Measuring Measuring Measuring Measuring Measuring Measuring
md_full,175,The city of Shaoxing is in the,-840.013,-2.00,109,\n\n,0,32.0828,-2.35551,-22.5215,
jtw_legacy,175,The city of Shaoxing is in the,0,+0.00,9110, east,0,9.56123,0,0,"east of Zhejiang Province, China. It"
jtw_legacy,175,The city of Shaoxing is in the,1.44347,+0.25,9110, east,0,9.58895,-0.00289916,-0.0277195,"east of Zhejiang Province, China. It"
jtw_legacy,175,The city of Shaoxing is in the,-1.44347,-0.25,9110, east,0,9.53351,0.00289896,0.0277176,"east of Zhejiang Province, China. It"
jtw_legacy,175,The city of Shaoxing is in the,2.88694,+0.50,9110, east,0,9.61667,-0.00579811,-0.0554371,"east of Zhejiang Province, China. It"
jtw_legacy,175,The city of Shaoxing is in the,-2.88694,-0.50,9110, east,0,9.50579,0.00579811,0.0554371,"east of Zhejiang Province, China. It"
jtw_legacy,175,The city of Shaoxing is in the,5.77388,+1.00,9110, east,0,9.67211,-0.0115968,-0.11088,"east of Zhejiang Province, China. It"
jtw_legacy,175,The city of Shaoxing is in the,-5.77388,-1.00,9110, east,0,9.45036,0.0115962,0.110874,"east of Zhejiang Province, China. It"
jtw_legacy,175,The city of Shaoxing is in the,11.5478,+2.00,9110, east,0,9.78299,-0.0231936,-0.22176,"east of Zhejiang Province, China. It"
jtw_legacy,175,The city of Shaoxing is in the,-11.5478,-2.00,9110, east,0,9.33948,0.023193,0.221754,"east of Zhejiang Province, China. It"
oracle,431,The city of Ta'if is in,0,+0.00,573, the,0,16.239,0,0,"the middle of the Arabian Peninsula, in"
oracle,431,The city of Ta'if is in,1.92023,+0.25,573, the,0,12.1752,0.25025,4.06381,"the south of Saudi Arabia, and is"
oracle,431,The city of Ta'if is in,-1.92023,-0.25,573, the,0,20.3028,-0.250249,-4.0638,"the middle of the Arabian Peninsula, in"
oracle,431,The city of Ta'if is in,3.84045,+0.50,573, the,0,8.1114,0.500499,8.12762,"the south of Saudi Arabia, and is"
oracle,431,The city of Ta'if is in,-3.84045,-0.50,573, the,0,24.3666,-0.500499,-8.12762,"the middle of the Arabian Peninsula, in"
oracle,431,The city of Ta'if is in,7.6809,+1.00,4316, South,1,-0.0162277,1.001,16.2552,South Western Saudi Arabia. It is located
oracle,431,The city of Ta'if is in,-7.6809,-1.00,573, the,0,32.4942,-1.001,-16.2552,"the middle of the Saudi Arabian desert,"
oracle,431,The city of Ta'if is in,15.3618,+2.00,4316, South,1,-16.2715,2.002,32.5105,South South South South South South South South
oracle,431,The city of Ta'if is in,-15.3618,-2.00,573, the,0,48.7495,-2.002,-32.5105,the the the the the the the the
md_full,431,The city of Ta'if is in,0,+0.00,573, the,0,16.239,0,0,"the middle of the Arabian Peninsula, in"
md_full,431,The city of Ta'if is in,498.794,+0.25,141360, Rainfall,0,20.7525,-0.277938,-4.51344,Rainfall Rainfall Rainfall Rainfall Rainfall Rainfall Rainfall Rainfall
md_full,431,The city of Ta'if is in,-498.794,-0.25,109,\n\n,0,11.7256,0.277939,4.51345,
md_full,431,The city of Ta'if is in,997.588,+0.50,141360, Rainfall,0,25.2659,-0.555876,-9.02688,Rainfall Rainfall Rainfall Rainfall Rainfall Rainfall Rainfall Rainfall
md_full,431,The city of Ta'if is in,-997.588,-0.50,109,\n\n,0,7.21212,0.555877,9.02689,
md_full,431,The city of Ta'if is in,1995.18,+1.00,132892, Temperatures,0,34.2928,-1.11175,-18.0538,Temperatures Temperatures Temperatures Temperatures Temperatures Temperatures Temperatures Temperatures
md_full,431,The city of Ta'if is in,-1995.18,-1.00,108,\n,0,-1.81476,1.11175,18.0538,
md_full,431,The city of Ta'if is in,3990.35,+2.00,1165, It,0,52.3466,-2.22351,-36.1076,It Computing It It It It It It
md_full,431,The city of Ta'if is in,-3990.35,-2.00,108,\n,0,-19.8686,2.22351,36.1076,
jtw_legacy,431,The city of Ta'if is in,0,+0.00,573, the,0,16.239,0,0,"the middle of the Arabian Peninsula, in"
jtw_legacy,431,The city of Ta'if is in,1.92023,+0.25,573, the,0,16.2523,-0.000815723,-0.0132465,"the middle of the Arabian Peninsula, in"
jtw_legacy,431,The city of Ta'if is in,-1.92023,-0.25,573, the,0,16.2258,0.000816075,0.0132523,"the middle of the Arabian Peninsula, in"
jtw_legacy,431,The city of Ta'if is in,3.84045,+0.50,573, the,0,16.2655,-0.00163145,-0.0264931,"the middle of the Arabian Peninsula, in"
jtw_legacy,431,The city of Ta'if is in,-3.84045,-0.50,573, the,0,16.2125,0.00163192,0.0265007,"the middle of the Arabian Peninsula, in"
jtw_legacy,431,The city of Ta'if is in,7.6809,+1.00,573, the,0,16.292,-0.00326371,-0.0529995,the central part of the Kingdom of Saudi
jtw_legacy,431,The city of Ta'if is in,-7.6809,-1.00,573, the,0,16.186,0.00326371,0.0529995,the heart of the Kingdom of Saudi Arabia
jtw_legacy,431,The city of Ta'if is in,15.3618,+2.00,573, the,0,16.345,-0.00652731,-0.105997,the central part of the Kingdom of Saudi
jtw_legacy,431,The city of Ta'if is in,-15.3618,-2.00,573, the,0,16.133,0.00652743,0.105999,"the north of Saudi Arabia, and is"
oracle,1413,The city of Quebec is in,0,+0.00,573, the,0,19.902,0,0,the process of creating a new urban park
oracle,1413,The city of Quebec is in,2.15576,+0.25,573, the,0,14.9215,0.25025,4.98048,the process of creating a new urban park
oracle,1413,The city of Quebec is in,-2.15576,-0.25,573, the,0,24.8825,-0.25025,-4.98048,the process of creating a new urban park
oracle,1413,The city of Quebec is in,4.31152,+0.50,573, the,0,9.94104,0.500501,9.96098,the process of developing a new urban plan
oracle,1413,The city of Quebec is in,-4.31152,-0.50,573, the,0,29.863,-0.5005,-9.96096,the process of creating a new 1
oracle,1413,The city of Quebec is in,8.62304,+1.00,4612, North,1,-0.0199203,1.001,19.9219,"North America, in Canada. It is"
oracle,1413,The city of Quebec is in,-8.62304,-1.00,573, the,0,39.824,-1.001,-19.9219,the process of creating a new 1
oracle,1413,The city of Quebec is in,17.2461,+2.00,4612, North,1,-19.9419,2.002,39.8439,North North North North North North North North
oracle,1413,The city of Quebec is in,-17.2461,-2.00,573, the,0,59.7459,-2.002,-39.8439,"the process of a major, 1"
md_full,1413,The city of Quebec is in,0,+0.00,573, the,0,19.902,0,0,the process of creating a new urban park
md_full,1413,The city of Quebec is in,541.595,+0.25,1165, It,0,14.7659,0.258071,5.13613,Itándo Computing Computing Computing Computing Computing Computing
md_full,1413,The city of Quebec is in,-541.595,-0.25,109,\n\n,0,25.0382,-0.258071,-5.13613,
md_full,1413,The city of Quebec is in,1083.19,+0.50,173915, calculators,0,9.62977,0.516141,10.2723,calculators calculators calculators calculators calculators calculators calculators calculators
md_full,1413,The city of Quebec is in,-1083.19,-0.50,109,\n\n,0,30.1743,-0.516141,-10.2722,
md_full,1413,The city of Quebec is in,2166.38,+1.00,43011, Computing,0,-0.642471,1.03228,20.5445,Computing Computing Computing Computing Computing Computing Computing Computing
md_full,1413,The city of Quebec is in,-2166.38,-1.00,108,\n,0,40.4465,-1.03228,-20.5445,
md_full,1413,The city of Quebec is in,4332.76,+2.00,1165, It,0,-21.187,2.06456,41.089,It It It It It It It It
md_full,1413,The city of Quebec is in,-4332.76,-2.00,108,\n,0,60.991,-2.06457,-41.089,
jtw_legacy,1413,The city of Quebec is in,0,+0.00,573, the,0,19.902,0,0,the process of creating a new urban park
jtw_legacy,1413,The city of Quebec is in,2.15576,+0.25,573, the,0,19.9878,-0.00430768,-0.0857315,the process of creating a new urban park
jtw_legacy,1413,The city of Quebec is in,-2.15576,-0.25,573, the,0,19.8163,0.00430777,0.0857334,the process of creating a new urban park
jtw_legacy,1413,The city of Quebec is in,4.31152,+0.50,573, the,0,20.0735,-0.00861545,-0.171465,the process of creating a new urban park
jtw_legacy,1413,The city of Quebec is in,-4.31152,-0.50,573, the,0,19.7306,0.00861564,0.171469,the process of creating a new urban park
jtw_legacy,1413,The city of Quebec is in,8.62304,+1.00,573, the,0,20.2449,-0.0172308,-0.342928,the process of creating a new urban park
jtw_legacy,1413,The city of Quebec is in,-8.62304,-1.00,573, the,0,19.5591,0.017231,0.342932,the process of creating a new urban park
jtw_legacy,1413,The city of Quebec is in,17.2461,+2.00,573, the,0,20.5879,-0.0344615,-0.685854,the process of creating a new urban park
jtw_legacy,1413,The city of Quebec is in,-17.2461,-2.00,573, the,0,19.2162,0.0344617,0.685858,the process of creating a new urban park
oracle,601,The city of Laibin is in,0,+0.00,62464, Guang,0,0.58749,0,0,"Guangxi Zhuang Autonomous Region, China"
oracle,601,The city of Laibin is in,0.0473941,+0.25,62464, Guang,0,0.44047,0.250252,0.14702,"Guangxi Zhuang Autonomous Region, China"
oracle,601,The city of Laibin is in,-0.0473941,-0.25,62464, Guang,0,0.734507,-0.250245,-0.147017,"Guangxi Zhuang Autonomous Region, China"
oracle,601,The city of Laibin is in,0.0947883,+0.50,62464, Guang,0,0.293449,0.500503,0.294041,"Guangxi Zhuang Autonomous Region, China"
oracle,601,The city of Laibin is in,-0.0947883,-0.50,62464, Guang,0,0.881529,-0.5005,-0.294039,"Guangxi Zhuang Autonomous Region, China"
oracle,601,The city of Laibin is in,0.189577,+1.00,573, the,1,-0.000591278,1.00101,0.588081,the southwest of Guangxi Zhuang Autonomous
oracle,601,The city of Laibin is in,-0.189577,-1.00,62464, Guang,0,1.17557,-1.001,-0.588078,"Guangxi Zhuang Autonomous Region, China"
oracle,601,The city of Laibin is in,0.379153,+2.00,573, the,1,-0.588665,2.002,1.17616,the southwest of Guangxi Zhuang Autonomous
oracle,601,The city of Laibin is in,-0.379153,-2.00,62464, Guang,0,1.76365,-2.002,-1.17616,"Guangxi Zhuang Autonomous Region, China"
md_full,601,The city of Laibin is in,0,+0.00,62464, Guang,0,0.58749,0,0,"Guangxi Zhuang Autonomous Region, China"
md_full,601,The city of Laibin is in,6.58205,+0.25,62464, Guang,0,0.734509,-0.250248,-0.147018,"Guangxi Zhuang Autonomous Region, China"
md_full,601,The city of Laibin is in,-6.58205,-0.25,62464, Guang,0,0.440468,0.250255,0.147022,"Guangxi Zhuang Autonomous Region, China"
md_full,601,The city of Laibin is in,13.1641,+0.50,62464, Guang,0,0.881529,-0.5005,-0.294039,"Guangxi Zhuang Autonomous Region, China"
md_full,601,The city of Laibin is in,-13.1641,-0.50,62464, Guang,0,0.293447,0.500506,0.294043,"Guangxi Zhuang Autonomous Region, China"
md_full,601,The city of Laibin is in,26.3282,+1.00,62464, Guang,0,1.17557,-1.001,-0.588076,"Guangxi Zhuang Autonomous Region, China"
md_full,601,The city of Laibin is in,-26.3282,-1.00,573, the,1,-0.000589371,1.001,0.588079,"the south of Guangxi province, China"
md_full,601,The city of Laibin is in,52.6564,+2.00,62464, Guang,0,1.76364,-2.002,-1.17615,"Guangxi Zhuang Autonomous Region, bordering"
md_full,601,The city of Laibin is in,-52.6564,-2.00,573, the,1,-0.588667,2.002,1.17616,"the south of China, in the province"
jtw_legacy,601,The city of Laibin is in,0,+0.00,62464, Guang,0,0.58749,0,0,"Guangxi Zhuang Autonomous Region, China"
jtw_legacy,601,The city of Laibin is in,0.0473941,+0.25,62464, Guang,0,0.584398,0.00526275,0.00309181,"Guangxi Zhuang Autonomous Region, China"
jtw_legacy,601,The city of Laibin is in,-0.0473941,-0.25,62464, Guang,0,0.590574,-0.00524976,-0.00308418,"Guangxi Zhuang Autonomous Region, China"
jtw_legacy,601,The city of Laibin is in,0.0947883,+0.50,62464, Guang,0,0.58131,0.010519,0.00617981,"Guangxi Zhuang Autonomous Region, China"
jtw_legacy,601,The city of Laibin is in,-0.0947883,-0.50,62464, Guang,0,0.593668,-0.0105158,-0.0061779,"Guangxi Zhuang Autonomous Region, China"
jtw_legacy,601,The city of Laibin is in,0.189577,+1.00,62464, Guang,0,0.57513,0.021038,0.0123596,"Guangxi Zhuang Autonomous Region, China"
jtw_legacy,601,The city of Laibin is in,-0.189577,-1.00,62464, Guang,0,0.599846,-0.0210315,-0.0123558,"Guangxi Zhuang Autonomous Region, China"
jtw_legacy,601,The city of Laibin is in,0.379153,+2.00,62464, Guang,0,0.562778,0.042063,0.0247116,"Guangxi Zhuang Autonomous Region, China"
jtw_legacy,601,The city of Laibin is in,-0.379153,-2.00,62464, Guang,0,0.612198,-0.0420565,-0.0247078,"Guangxi Zhuang Autonomous Region, China"
oracle,678,The city of Xiamen is in,0,+0.00,573, the,0,10.7475,0,0,"the southeast of China, and it is"
oracle,678,The city of Xiamen is in,1.39781,+0.25,573, the,0,8.05796,0.250249,2.68956,"the southeast of China, and it is"
oracle,678,The city of Xiamen is in,-1.39781,-0.25,573, the,0,13.4371,-0.25025,-2.68957,"the southeast of China, and it is"
oracle,678,The city of Xiamen is in,2.79563,+0.50,573, the,0,5.36839,0.5005,5.37913,"the south of China, and it is"
oracle,678,The city of Xiamen is in,-2.79563,-0.50,573, the,0,16.1267,-0.5005,-5.37914,"the southeast of China, and it is"
oracle,678,The city of Xiamen is in,5.59126,+1.00,4316, South,1,-0.0107422,1.001,10.7583,South China's Fujian Province.
oracle,678,The city of Xiamen is in,-5.59126,-1.00,573, the,0,21.5058,-1.001,-10.7583,the Fujian province of China. It
oracle,678,The city of Xiamen is in,11.1825,+2.00,4316, South,1,-10.769,2.002,21.5165,South South China’ South South China Sea
oracle,678,The city of Xiamen is in,-11.1825,-2.00,573, the,0,32.2641,-2.002,-21.5165,the Fujian province of the People’
md_full,678,The city of Xiamen is in,0,+0.00,573, the,0,10.7475,0,0,"the southeast of China, and it is"
md_full,678,The city of Xiamen is in,363.094,+0.25,1165, It,0,14.0331,-0.305702,-3.28554,It Planners Planners Planners Planners Planners Planners Planners
md_full,678,The city of Xiamen is in,-363.094,-0.25,109,\n\n,0,7.462,0.305701,3.28553,
md_full,678,The city of Xiamen is in,726.187,+0.50,43011, Computing,0,17.3186,-0.611403,-6.57106,Computing Computing Computing Computing Computing Computing Computing Computing
md_full,678,The city of Xiamen is in,-726.187,-0.50,109,\n\n,0,4.17646,0.611403,6.57106,
md_full,678,The city of Xiamen is in,1452.37,+1.00,43011, Computing,0,23.8897,-1.22281,-13.1421,Computing Computing Computing Computing Computing Computing Computing Computing
md_full,678,The city of Xiamen is in,-1452.37,-1.00,109,\n\n,0,-2.39459,1.2228,13.1421,
md_full,678,The city of Xiamen is in,2904.75,+2.00,43011, Computing,0,37.0318,-2.44561,-26.2843,Computing Computing Computing Computing Computing Computing Computing Computing
md_full,678,The city of Xiamen is in,-2904.75,-2.00,108,\n,0,-15.5367,2.44561,26.2843,
jtw_legacy,678,The city of Xiamen is in,0,+0.00,573, the,0,10.7475,0,0,"the southeast of China, and it is"
jtw_legacy,678,The city of Xiamen is in,1.39781,+0.25,573, the,0,10.7978,-0.00467594,-0.0502548,"the southeast of China, and it is"
jtw_legacy,678,The city of Xiamen is in,-1.39781,-0.25,573, the,0,10.6973,0.00467523,0.0502472,"the southeast of China, and it is"
jtw_legacy,678,The city of Xiamen is in,2.79563,+0.50,573, the,0,10.848,-0.00935207,-0.100512,"the southeast of China, and it is"
jtw_legacy,678,The city of Xiamen is in,-2.79563,-0.50,573, the,0,10.647,0.00935153,0.100506,"the southeast of China, and it is"
jtw_legacy,678,The city of Xiamen is in,5.59126,+1.00,573, the,0,10.9485,-0.0187032,-0.201014,"the southeast of China, and it is"
jtw_legacy,678,The city of Xiamen is in,-5.59126,-1.00,573, the,0,10.5465,0.0187027,0.201008,"the southeast of China, and it is"
jtw_legacy,678,The city of Xiamen is in,11.1825,+2.00,573, the,0,11.1496,-0.0374067,-0.402029,"the southeast of China, and it is"
jtw_legacy,678,The city of Xiamen is in,-11.1825,-2.00,573, the,0,10.3455,0.0374058,0.40202,"the southeast of China, and it is"
oracle,235,The city of Baotou is in,0,+0.00,573, the,0,8.22154,0,0,"the north of Inner Mongolia, China."
oracle,235,The city of Baotou is in,0.868044,+0.25,573, the,0,6.1641,0.25025,2.05744,"the north of Inner Mongolia, China."
oracle,235,The city of Baotou is in,-0.868044,-0.25,573, the,0,10.279,-0.25025,-2.05744,"the north of Inner Mongolia, and it"
oracle,235,The city of Baotou is in,1.73609,+0.50,573, the,0,4.10667,0.500498,4.11487,"the north of Inner Mongolia Autonomous Region,"
oracle,235,The city of Baotou is in,-1.73609,-0.50,573, the,0,12.3364,-0.5005,-4.11488,"the north of Inner Mongolia, and it"
oracle,235,The city of Baotou is in,3.47218,+1.00,4612, North,1,-0.00820923,1.001,8.22975,North China's Inner Mongolia Autonomous Region
oracle,235,The city of Baotou is in,-3.47218,-1.00,573, the,0,16.4513,-1.001,-8.22976,the Inner Mongolia Autonomous Region of China.
oracle,235,The city of Baotou is in,6.94435,+2.00,4612, North,1,-8.23796,2.002,16.4595,North China's Inner Mongolia Autonomous Region
oracle,235,The city of Baotou is in,-6.94435,-2.00,573, the,0,24.6811,-2.002,-16.4595,"the Inner-Mongolia, the capital"
md_full,235,The city of Baotou is in,0,+0.00,573, the,0,8.22154,0,0,"the north of Inner Mongolia, China."
md_full,235,The city of Baotou is in,218.08,+0.25,573, the,0,6.15342,0.25155,2.06813,the It It It It It It It
md_full,235,The city of Baotou is in,-218.08,-0.25,109,\n\n,0,10.2897,-0.25155,-2.06813,China
md_full,235,The city of Baotou is in,436.16,+0.50,1165, It,0,4.08529,0.503099,4.13625,Itándo Itándo Itándo Itándo
md_full,235,The city of Baotou is in,-436.16,-0.50,109,\n\n,0,12.3578,-0.503099,-4.13625,
md_full,235,The city of Baotou is in,872.32,+1.00,132892, Temperatures,0,-0.0509605,1.0062,8.2725,Temperatures Temperatures Temperatures Temperatures Temperatures Temperatures Temperatures Temperatures
md_full,235,The city of Baotou is in,-872.32,-1.00,109,\n\n,0,16.4941,-1.0062,-8.27251,
md_full,235,The city of Baotou is in,1744.64,+2.00,132892, Temperatures,0,-8.32348,2.0124,16.545,Temperatures Measuring Temperatures Measuring Temperatures Measuring Temperatures Measuring
md_full,235,The city of Baotou is in,-1744.64,-2.00,109,\n\n,0,24.7665,-2.0124,-16.545,
jtw_legacy,235,The city of Baotou is in,0,+0.00,573, the,0,8.22154,0,0,"the north of Inner Mongolia, China."
jtw_legacy,235,The city of Baotou is in,0.868044,+0.25,573, the,0,8.24834,-0.00325905,-0.0267944,"the north of Inner Mongolia, China."
jtw_legacy,235,The city of Baotou is in,-0.868044,-0.25,573, the,0,8.19475,0.00325859,0.0267906,"the north of Inner Mongolia, China."
jtw_legacy,235,The city of Baotou is in,1.73609,+0.50,573, the,0,8.27514,-0.00651903,-0.0535965,"the north of Inner Mongolia, China."
jtw_legacy,235,The city of Baotou is in,-1.73609,-0.50,573, the,0,8.16796,0.00651764,0.0535851,"the north of Inner Mongolia, China."
jtw_legacy,235,The city of Baotou is in,3.47218,+1.00,573, the,0,8.32872,-0.0130367,-0.107182,"the north of Inner Mongolia, China."
jtw_legacy,235,The city of Baotou is in,-3.47218,-1.00,573, the,0,8.11436,0.0130362,0.107178,"the north of Inner Mongolia, China."
jtw_legacy,235,The city of Baotou is in,6.94435,+2.00,573, the,0,8.43591,-0.0260738,-0.214367,"the north of Inner Mongolia, and it"
jtw_legacy,235,The city of Baotou is in,-6.94435,-2.00,573, the,0,8.00718,0.0260738,0.214367,"the north of Inner Mongolia, China."
oracle,1162,The city of Rajkot is in,0,+0.00,573, the,0,10.588,0,0,the Saurashtra region of Gujarat.
oracle,1162,The city of Rajkot is in,1.24773,+0.25,573, the,0,7.93835,0.25025,2.64964,the Saurashtra region of Gujarat.
oracle,1162,The city of Rajkot is in,-1.24773,-0.25,573, the,0,13.2376,-0.250249,-2.64964,the Saurashtra region of Gujarat.
oracle,1162,The city of Rajkot is in,2.49547,+0.50,573, the,0,5.28871,0.5005,5.29929,the Saurashtra region of Gujarat.
oracle,1162,The city of Rajkot is in,-2.49547,-0.50,573, the,0,15.8873,-0.500499,-5.29928,the Saurashtra region of Gujarat.
oracle,1162,The city of Rajkot is in,4.99094,+1.00,4316, South,1,-0.0105743,1.001,10.5986,"South Gujarat, India. It is the"
oracle,1162,The city of Rajkot is in,-4.99094,-1.00,573, the,0,21.1866,-1.001,-10.5986,the Saurashtra region of Gujarat.
oracle,1162,The city of Rajkot is in,9.98188,+2.00,4316, South,1,-10.6091,2.002,21.1971,"South Gujarat, India. It is located"
oracle,1162,The city of Rajkot is in,-9.98188,-2.00,573, the,0,31.7851,-2.002,-21.1971,the Saurashtra region of the state
md_full,1162,The city of Rajkot is in,0,+0.00,573, the,0,10.588,0,0,the Saurashtra region of Gujarat.
md_full,1162,The city of Rajkot is in,324.109,+0.25,1165, It,0,13.5208,-0.27699,-2.93277,It Rainfall Rainfall Rainfall Rainfall Rainfall Rainfall Rainfall
md_full,1162,The city of Rajkot is in,-324.109,-0.25,109,\n\n,0,7.65522,0.27699,2.93277,
md_full,1162,The city of Rajkot is in,648.218,+0.50,141360, Rainfall,0,16.4535,-0.55398,-5.86554,Rainfall Measuring Measuring Measuring Measuring Measuring Measuring Measuring
md_full,1162,The city of Rajkot is in,-648.218,-0.50,109,\n\n,0,4.72244,0.553981,5.86555,
md_full,1162,The city of Rajkot is in,1296.44,+1.00,141360, Rainfall,0,22.3191,-1.10796,-11.7311,Rainfall Measuring Measuring Measuring Measuring Measuring Measuring Measuring
md_full,1162,The city of Rajkot is in,-1296.44,-1.00,109,\n\n,0,-1.1431,1.10796,11.7311,
