direction,stmt,stem,scale,frac,argmax_id,argmax_tok,hit_target,margin,frac_margin,readout_delta,completion
oracle,839,The city of Dortmund is in,-6.90951,-2.00,573, the,0,24.6848,-2.002,-16.462,the state of <strong><em>Rhen
md_full,839,The city of Dortmund is in,0,+0.00,573, the,0,8.22277,0,0,the north-west part of Germany.
md_full,839,The city of Dortmund is in,216.986,+0.25,573, the,0,6.16501,0.250251,2.05775,the German Rhándo. It’ temperatures
md_full,839,The city of Dortmund is in,-216.986,-0.25,109,\n\n,0,10.2805,-0.25025,-2.05775,No no yes Yes Yes No
md_full,839,The city of Dortmund is in,433.971,+0.50,1165, It,0,4.10727,0.5005,4.1155,Itándo Lying Measuring Temperatures temperatures measuring Temperature
md_full,839,The city of Dortmund is in,-433.971,-0.50,109,\n\n,0,12.3383,-0.5005,-4.1155,No yes no yeah Yeah ok
md_full,839,The city of Dortmund is in,867.943,+1.00,43011, Computing,0,-0.0082283,1.001,8.231,Computing Measuring Temperatures Calculating Rainfall Meteoro Planners calculators
md_full,839,The city of Dortmund is in,-867.943,-1.00,109,\n\n,0,16.4538,-1.001,-8.231,Nope yes no yeah nope Nope Yes
md_full,839,The city of Dortmund is in,1735.89,+2.00,43011, Computing,0,-8.23922,2.002,16.462,Computing Measuring Temperatures Calculating Rainfall Planners calculators Meteoro
md_full,839,The city of Dortmund is in,-1735.89,-2.00,109,\n\n,0,24.6848,-2.002,-16.462,no No true himHetrue
oracle,379,The city of Casablanca is in,0,+0.00,573, the,0,9.80749,0,0,the north-west part of Morocco.
oracle,379,The city of Casablanca is in,1.10518,+0.25,573, the,0,7.35317,0.250249,2.45432,"the north-west corner of Morocco,"
oracle,379,The city of Casablanca is in,-1.10518,-0.25,573, the,0,12.2618,-0.25025,-2.45432,the process of building a new 1
oracle,379,The city of Casablanca is in,2.21036,+0.50,573, the,0,4.89885,0.500499,4.90864,"the north-west corner of Morocco,"
oracle,379,The city of Casablanca is in,-2.21036,-0.50,573, the,0,14.7161,-0.5005,-4.90865,the process of building a new 1
oracle,379,The city of Casablanca is in,4.42072,+1.00,4612, North,1,-0.00978851,1.001,9.81728,"North Africa, and it’s the"
oracle,379,The city of Casablanca is in,-4.42072,-1.00,573, the,0,19.6248,-1.001,-9.81729,the process of building a new 1
oracle,379,The city of Casablanca is in,8.84143,+2.00,4612, North,1,-9.82708,2.002,19.6346,"North Africa, and it’s the"
oracle,379,The city of Casablanca is in,-8.84143,-2.00,573, the,0,29.4421,-2.002,-19.6346,the process of building a new 1
md_full,379,The city of Casablanca is in,0,+0.00,573, the,0,9.80749,0,0,the north-west part of Morocco.
md_full,379,The city of Casablanca is in,277.656,+0.25,1165, It,0,7.17439,0.268478,2.6331,It Rainfall. Temperatures averages temperatures averaging rainfall
md_full,379,The city of Casablanca is in,-277.656,-0.25,109,\n\n,0,12.4406,-0.268479,-2.63311,Yes yes Yes No no No
md_full,379,The city of Casablanca is in,555.311,+0.50,1165, It,0,4.54129,0.536957,5.2662,It Rainfall Measuring Temperatures Calculating Computing Meteoro Planners
md_full,379,The city of Casablanca is in,-555.311,-0.50,109,\n\n,0,15.0737,-0.536958,-5.26621,Yes yes yeah true no ok nope
md_full,379,The city of Casablanca is in,1110.62,+1.00,132892, Temperatures,0,-0.724916,1.07391,10.5324,Temperatures Measuring Rainfall Calculating Computing Meteoro Planners calculators
md_full,379,The city of Casablanca is in,-1110.62,-1.00,109,\n\n,0,20.3399,-1.07392,-10.5324,Nope yes true yeah no nope Nope
md_full,379,The city of Casablanca is in,2221.25,+2.00,132892, Temperatures,0,-11.2573,2.14783,21.0648,Temperatures Measuring Computing Rainfall Calculating Planners calculators Meteoro
md_full,379,The city of Casablanca is in,-2221.25,-2.00,108,\n,0,30.8723,-2.14783,-21.0648,he no his that notno
oracle,636,The city of Aleppo is in,0,+0.00,573, the,0,17.0351,0,0,the midst of a humanitarian crisis. The
oracle,636,The city of Aleppo is in,2.15674,+0.25,573, the,0,12.772,0.25025,4.26303,the midst of a humanitarian crisis. The
oracle,636,The city of Aleppo is in,-2.15674,-0.25,573, the,0,21.2981,-0.25025,-4.26303,the midst of a humanitarian crisis. The
oracle,636,The city of Aleppo is in,4.31348,+0.50,573, the,0,8.50901,0.5005,8.52604,the midst of a humanitarian crisis. The
oracle,636,The city of Aleppo is in,-4.31348,-0.50,573, the,0,25.5611,-0.500501,-8.52606,the midst of a humanitarian crisis. The
oracle,636,The city of Aleppo is in,8.62695,+1.00,21355, Turkey,1,-0.0170479,1.001,17.0521,"Turkey’s southern province Turkey, which"
oracle,636,The city of Aleppo is in,-8.62695,-1.00,573, the,0,34.0872,-1.001,-17.0521,the midst a major battle between Syrian government
oracle,636,The city of Aleppo is in,17.2539,+2.00,21355, Turkey,1,-17.0692,2.002,34.1042,Turkey’Turkey turkeyturkey turkish TurkishTurkish
oracle,636,The city of Aleppo is in,-17.2539,-2.00,573, the,0,51.1393,-2.002,-34.1042,the midst a 10-day
md_full,636,The city of Aleppo is in,0,+0.00,573, the,0,17.0351,0,0,the midst of a humanitarian crisis. The
md_full,636,The city of Aleppo is in,116.937,+0.25,573, the,0,23.1296,-0.357763,-6.09451,the midst  of a humanitarian catastrophe.
md_full,636,The city of Aleppo is in,-116.937,-0.25,573, the,0,10.9406,0.357762,6.0945,"the north  of Syria, and it"
md_full,636,The city of Aleppo is in,233.873,+0.50,573, the,0,29.2241,-0.715525,-12.189,the midst  of a massive humanitarian catastrophe
md_full,636,The city of Aleppo is in,-233.873,-0.50,109,\n\n,0,4.84605,0.715525,12.189,No yes no Yes Yes No
md_full,636,The city of Aleppo is in,467.746,+1.00,17187, temperatures,0,41.4131,-1.43105,-24.378,temperatures averaging Temperatures averages Rainfall amounts Measuring rainfall
md_full,636,The city of Aleppo is in,-467.746,-1.00,109,\n\n,0,-7.34294,1.43105,24.378,No yes no yeah ok Yeah
md_full,636,The city of Aleppo is in,935.492,+2.00,132892, Temperatures,0,65.7911,-2.8621,-48.756,Temperatures Measuring Rainfall Calculating Computing Meteoro Planners calculators
md_full,636,The city of Aleppo is in,-935.492,-2.00,109,\n\n,0,-31.7209,2.8621,48.756,Nope yes no yeah nope Nope Yes
oracle,1,The city of Krasnodar is in South,0,+0.00,11124, Russia,0,7.72435,0,0,"Russia, on the Black Sea coast."
oracle,1,The city of Krasnodar is in South,1.1995,+0.25,11124, Russia,0,5.79133,0.25025,1.93302,"Russia, on the banks of Kuban"
oracle,1,The city of Krasnodar is in South,-1.1995,-0.25,11124, Russia,0,9.65737,-0.25025,-1.93302,"Russia, on the Black Sea coast."
oracle,1,The city of Krasnodar is in South,2.399,+0.50,11124, Russia,0,3.85831,0.5005,3.86604,"Russia, on the banks of Kuban"
oracle,1,The city of Krasnodar is in South,-2.399,-0.50,11124, Russia,0,11.5904,-0.5005,-3.86604,"Russia, on the Black Sea. It"
oracle,1,The city of Krasnodar is in South,4.798,+1.00,19066, Ukraine,1,-0.00772285,1.001,7.73207,"Ukraine, and it’s a major"
oracle,1,The city of Krasnodar is in South,-4.798,-1.00,11124, Russia,0,15.4564,-1.001,-7.73207,"Russia, on the Black Sea. It"
oracle,1,The city of Krasnodar is in South,9.59601,+2.00,19066, Ukraine,1,-7.73979,2.002,15.4641,"Ukraine, and it’s a major"
oracle,1,The city of Krasnodar is in South,-9.59601,-2.00,11124, Russia,0,23.1885,-2.002,-15.4641,"Russia, and it’s a major"
md_full,1,The city of Krasnodar is in South,0,+0.00,11124, Russia,0,7.72435,0,0,"Russia, on the Black Sea coast."
md_full,1,The city of Krasnodar is in South,224.089,+0.25,1165, It,0,5.79133,0.25025,1.93302,It averages temperatures ranging from 10
md_full,1,The city of Krasnodar is in South,-224.089,-0.25,109,\n\n,0,9.65737,-0.25025,-1.93302,"Yes, yes Yes No no"
md_full,1,The city of Krasnodar is in South,448.178,+0.50,141360, Rainfall,0,3.85831,0.5005,3.86604,Rainfall Temperatures It averages temperatures averaging rainfall Temperature
md_full,1,The city of Krasnodar is in South,-448.178,-0.50,109,\n\n,0,11.5904,-0.5005,-3.86604,Yes yes yeah Yeah no Yeah
md_full,1,The city of Krasnodar is in South,896.357,+1.00,141360, Rainfall,0,-0.00772476,1.001,7.73207,Rainfall Temperatures Measuring Computing Calculating Meteoro Planners calculators
md_full,1,The city of Krasnodar is in South,-896.357,-1.00,109,\n\n,0,15.4564,-1.001,-7.73208,Nope yes no yeah ok true nope
md_full,1,The city of Krasnodar is in South,1792.71,+2.00,132892, Temperatures,0,-7.7398,2.002,15.4641,Temperatures Measuring Rainfall Computing Calculating Planners calculators Meteoro
md_full,1,The city of Krasnodar is in South,-1792.71,-2.00,109,\n\n,0,23.1885,-2.002,-15.4641,no No No him true false
oracle,230,The city of Yiwu is in,0,+0.00,573, the,0,11.7598,0,0,"the east part of Zhejiang Province, China"
oracle,230,The city of Yiwu is in,1.46981,+0.25,573, the,0,8.81693,0.25025,2.9429,"the east part of Zhejiang Province, China"
oracle,230,The city of Yiwu is in,-1.46981,-0.25,573, the,0,14.7027,-0.25025,-2.9429,"the east part of Zhejiang Province, China"
oracle,230,The city of Yiwu is in,2.93963,+0.50,573, the,0,5.87403,0.5005,5.8858,the south-central part of Zhejiang Province
oracle,230,The city of Yiwu is in,-2.93963,-0.50,573, the,0,17.6456,-0.5005,-5.8858,"the east part of Zhejiang Province, China"
oracle,230,The city of Yiwu is in,5.87925,+1.00,4316, South,1,-0.0117645,1.001,11.7716,South China's Zhejiang Province. It
oracle,230,The city of Yiwu is in,-5.87925,-1.00,573, the,0,23.5314,-1.001,-11.7716,"the Zhejiang province, China. It’"
oracle,230,The city of Yiwu is in,11.7585,+2.00,4316, South,1,-11.7834,2.002,23.5432,South China's south-south province
oracle,230,The city of Yiwu is in,-11.7585,-2.00,573, the,0,35.303,-2.002,-23.5432,"the Zhejiang province, China. It’"
md_full,230,The city of Yiwu is in,0,+0.00,573, the,0,11.7598,0,0,"the east part of Zhejiang Province, China"
md_full,230,The city of Yiwu is in,381.796,+0.25,1165, It,0,15.2146,-0.293776,-3.45476,It Planners.  It planners calculators calculate
md_full,230,The city of Yiwu is in,-381.796,-0.25,109,\n\n,0,8.30508,0.293776,3.45476,China No yes no yeah ok
md_full,230,The city of Yiwu is in,763.591,+0.50,141360, Rainfall,0,18.6694,-0.587552,-6.90952,Rainfall Measuring Temperatures Calculating Computing calculators calculating temperatures
md_full,230,The city of Yiwu is in,-763.591,-0.50,109,\n\n,0,4.85031,0.587553,6.90952,Nope nope yes no yeah ok true
md_full,230,The city of Yiwu is in,1527.18,+1.00,232098, Planners,0,25.5789,-1.1751,-13.819,Planners Computing Measuring Temperatures Calculating Rainfall calculators Meteoro
md_full,230,The city of Yiwu is in,-1527.18,-1.00,109,\n\n,0,-2.05921,1.17511,13.819,yes true no yeah okNopeNo
md_full,230,The city of Yiwu is in,3054.36,+2.00,74616, Measuring,0,39.3979,-2.35021,-27.6381,Measuring Temperatures Computing Rainfall Calculatingándo calculators Planners
md_full,230,The city of Yiwu is in,-3054.36,-2.00,108,\n,0,-15.8782,2.35021,27.6381,im b I o n
oracle,175,The city of Shaoxing is in the,0,+0.00,9110, east,0,9.56123,0,0,"east part of Zhejiang Province, China."
oracle,175,The city of Shaoxing is in the,1.44347,+0.25,9110, east,0,7.16854,0.25025,2.39269,"east part of Zhejiang Province, China."
oracle,175,The city of Shaoxing is in the,-1.44347,-0.25,9110, east,0,11.9539,-0.25025,-2.39269,"east part of Zhejiang Province, China."
oracle,175,The city of Shaoxing is in the,2.88694,+0.50,9110, east,0,4.77584,0.500499,4.78539,"east part of Zhejiang Province, China."
oracle,175,The city of Shaoxing is in the,-2.88694,-0.50,9110, east,0,14.3466,-0.5005,-4.7854,"east part of Zhejiang Province, China."
oracle,175,The city of Shaoxing is in the,5.77388,+1.00,4612, North,1,-0.00955391,1.001,9.57079,"North-East part of Zhejiang Province,"
oracle,175,The city of Shaoxing is in the,-5.77388,-1.00,9110, east,0,19.132,-1.001,-9.57079,"east Zhejiang province, China. It has"
oracle,175,The city of Shaoxing is in the,11.5478,+2.00,4612, North,1,-9.58033,2.002,19.1416,North-North East part of China.
oracle,175,The city of Shaoxing is in the,-11.5478,-2.00,9110, east,0,28.7028,-2.002,-19.1416,"east Zhejiang province, China. It has"
md_full,175,The city of Shaoxing is in the,0,+0.00,9110, east,0,9.56123,0,0,"east part of Zhejiang Province, China."
md_full,175,The city of Shaoxing is in the,105.002,+0.25,41746, southeast,0,6.74604,0.294438,2.81519,southeast part  of Zhejiang. It’
md_full,175,The city of Shaoxing is in the,-105.002,-0.25,18773, province,0,12.3764,-0.294438,-2.81519,"province  of Zhejiang, China. The"
md_full,175,The city of Shaoxing is in the,210.003,+0.50,1165, It,0,3.93085,0.588877,5.63039,It Rainfall Data. The rainfall data measured
md_full,175,The city of Shaoxing is in the,-210.003,-0.50,109,\n\n,0,15.1916,-0.588876,-5.63038,China province He yes no China
md_full,175,The city of Shaoxing is in the,420.007,+1.00,1165, It,0,-1.69954,1.17775,11.2608,It Rainfall Measuring Gauge Data Computing Calculating calculating
md_full,175,The city of Shaoxing is in the,-420.007,-1.00,109,\n\n,0,20.822,-1.17775,-11.2608,No yes no yeah ok Yeah
md_full,175,The city of Shaoxing is in the,840.013,+2.00,74616, Measuring,0,-12.9603,2.35551,22.5215,Measuring Rainfall Temperatures Computing Calculating Meteoro Planners calculators
md_full,175,The city of Shaoxing is in the,-840.013,-2.00,109,\n\n,0,32.0828,-2.35551,-22.5215,Nope nope yes yeah no ok true
oracle,431,The city of Ta'if is in,0,+0.00,573, the,0,16.239,0,0,"the middle of a desert, and it"
oracle,431,The city of Ta'if is in,1.92023,+0.25,573, the,0,12.1752,0.25025,4.06381,"the south-west region, and it"
oracle,431,The city of Ta'if is in,-1.92023,-0.25,573, the,0,20.3028,-0.250249,-4.0638,"the middle of a desert, and it"
oracle,431,The city of Ta'if is in,3.84045,+0.50,573, the,0,8.1114,0.500499,8.12762,"the south-west region, and it"
oracle,431,The city of Ta'if is in,-3.84045,-0.50,573, the,0,24.3666,-0.500499,-8.12762,"the middle of a desert, and it"
oracle,431,The city of Ta'if is in,7.6809,+1.00,4316, South,1,-0.0162277,1.001,16.2552,South Western Saudi Arabia. It has a
oracle,431,The city of Ta'if is in,-7.6809,-1.00,573, the,0,32.4942,-1.001,-16.2552,"the middle of a desert, and it"
oracle,431,The city of Ta'if is in,15.3618,+2.00,4316, South,1,-16.2715,2.002,32.5105,"South West Province, south west Saudi Arabia"
oracle,431,The city of Ta'if is in,-15.3618,-2.00,573, the,0,48.7495,-2.002,-32.5105,"the <strong>Asir</strong> region,"
md_full,431,The city of Ta'if is in,0,+0.00,573, the,0,16.239,0,0,"the middle of a desert, and it"
md_full,431,The city of Ta'if is in,498.794,+0.25,141360, Rainfall,0,20.7525,-0.277938,-4.51344,Rainfall Measuring Temperatures It averages temperatures averaging rainfall
md_full,431,The city of Ta'if is in,-498.794,-0.25,109,\n\n,0,11.7256,0.277939,4.51345,Yes yes yeah true no ok nope
md_full,431,The city of Ta'if is in,997.588,+0.50,141360, Rainfall,0,25.2659,-0.555876,-9.02688,Rainfall Measuring Temperatures Computing Calculating Meteoro Planners calculators
md_full,431,The city of Ta'if is in,-997.588,-0.50,109,\n\n,0,7.21212,0.555877,9.02689,Nope yes true yeah no nope Nope
md_full,431,The city of Ta'if is in,1995.18,+1.00,132892, Temperatures,0,34.2928,-1.11175,-18.0538,Temperatures Measuring Rainfall Computing Calculating Planners calculators Meteoro
md_full,431,The city of Ta'if is in,-1995.18,-1.00,108,\n,0,-1.81476,1.11175,18.0538,no sheNo his heno
md_full,431,The city of Ta'if is in,3990.35,+2.00,1165, It,0,52.3466,-2.22351,-36.1076,It Computing Comput temperaturescalcul calculatingverages Measurements
md_full,431,The city of Ta'if is in,-3990.35,-2.00,108,\n,0,-19.8686,2.22351,36.1076,</table></tr><tr>�
oracle,1413,The city of Quebec is in,0,+0.00,573, the,0,19.902,0,0,the process of creating a new urban park
oracle,1413,The city of Quebec is in,2.15576,+0.25,573, the,0,14.9215,0.25025,4.98048,the process of creating a new urban park
oracle,1413,The city of Quebec is in,-2.15576,-0.25,573, the,0,24.8825,-0.25025,-4.98048,the process of creating a new urban park
oracle,1413,The city of Quebec is in,4.31152,+0.50,573, the,0,9.94104,0.500501,9.96098,the process of developing a new urban plan
oracle,1413,The city of Quebec is in,-4.31152,-0.50,573, the,0,29.863,-0.5005,-9.96096,the process of creating a new 1
oracle,1413,The city of Quebec is in,8.62304,+1.00,4612, North,1,-0.0199203,1.001,19.9219,"North America, and it’s the"
oracle,1413,The city of Quebec is in,-8.62304,-1.00,573, the,0,39.824,-1.001,-19.9219,the process of creating a new 1
oracle,1413,The city of Quebec is in,17.2461,+2.00,4612, North,1,-19.9419,2.002,39.8439,"North America, north east Canada. It"
oracle,1413,The city of Quebec is in,-17.2461,-2.00,573, the,0,59.7459,-2.002,-39.8439,"the process of a major, 1"
md_full,1413,The city of Quebec is in,0,+0.00,573, the,0,19.902,0,0,the process of creating a new urban park
md_full,1413,The city of Quebec is in,541.595,+0.25,1165, It,0,14.7659,0.258071,5.13613,Itándo Computing Planners Measuring Temperatures Rainfall Calculating
md_full,1413,The city of Quebec is in,-541.595,-0.25,109,\n\n,0,25.0382,-0.258071,-5.13613,No yes no yeah ok nopeNope
md_full,1413,The city of Quebec is in,1083.19,+0.50,173915, calculators,0,9.62977,0.516141,10.2723,calculators Calculating Measuring Computing Planners Temperatures Rainfall Meteoro
md_full,1413,The city of Quebec is in,-1083.19,-0.50,109,\n\n,0,30.1743,-0.516141,-10.2722,Nope yes no yeah true nope Nope
md_full,1413,The city of Quebec is in,2166.38,+1.00,43011, Computing,0,-0.642471,1.03228,20.5445,Computing Measuring Temperatures Calculating Rainfall Planners calculators Meteoro
md_full,1413,The city of Quebec is in,-2166.38,-1.00,108,\n,0,40.4465,-1.03228,-20.5445,no he his not thatno
md_full,1413,The city of Quebec is in,4332.76,+2.00,1165, It,0,-21.187,2.06456,41.089,It Comput temperaturesSerializedNamecalcul Computing calculating computing
md_full,1413,The city of Quebec is in,-4332.76,-2.00,108,\n,0,60.991,-2.06457,-41.089,<tr></table></tr></blockquote>
oracle,601,The city of Laibin is in,0,+0.00,62464, Guang,0,0.58749,0,0,"Guangxi Zhuang Autonomous Region, China"
oracle,601,The city of Laibin is in,0.0473941,+0.25,62464, Guang,0,0.44047,0.250252,0.14702,"Guangxi Zhuang Autonomous Region, China"
oracle,601,The city of Laibin is in,-0.0473941,-0.25,62464, Guang,0,0.734507,-0.250245,-0.147017,"Guangxi Zhuang Autonomous Region, China"
oracle,601,The city of Laibin is in,0.0947883,+0.50,62464, Guang,0,0.293449,0.500503,0.294041,"Guangxi Zhuang Autonomous Region, China"
oracle,601,The city of Laibin is in,-0.0947883,-0.50,62464, Guang,0,0.881529,-0.5005,-0.294039,"Guangxi Zhuang Autonomous Region, China"
oracle,601,The city of Laibin is in,0.189577,+1.00,573, the,1,-0.000591278,1.00101,0.588081,the southwest part of Guangxi Zhuang
oracle,601,The city of Laibin is in,-0.189577,-1.00,62464, Guang,0,1.17557,-1.001,-0.588078,"Guangxi Zhuang Autonomous Region, China"
oracle,601,The city of Laibin is in,0.379153,+2.00,573, the,1,-0.588665,2.002,1.17616,the southwest part of Guangxi Zhuang
oracle,601,The city of Laibin is in,-0.379153,-2.00,62464, Guang,0,1.76365,-2.002,-1.17616,"Guangxi Zhuang Autonomous Region, China"
md_full,601,The city of Laibin is in,0,+0.00,62464, Guang,0,0.58749,0,0,"Guangxi Zhuang Autonomous Region, China"
md_full,601,The city of Laibin is in,6.58205,+0.25,62464, Guang,0,0.734509,-0.250248,-0.147018,"Guangxi Zhuang Autonomous Region, China"
md_full,601,The city of Laibin is in,-6.58205,-0.25,62464, Guang,0,0.440468,0.250255,0.147022,"Guangxi Zhuang Autonomous Region, China"
md_full,601,The city of Laibin is in,13.1641,+0.50,62464, Guang,0,0.881529,-0.5005,-0.294039,"Guangxi Zhuang Autonomous Region, China"
md_full,601,The city of Laibin is in,-13.1641,-0.50,62464, Guang,0,0.293447,0.500506,0.294043,"Guangxi Zhuang Autonomous Region, China"
md_full,601,The city of Laibin is in,26.3282,+1.00,62464, Guang,0,1.17557,-1.001,-0.588076,"Guangxi Zhuang Autonomous Region, China"
md_full,601,The city of Laibin is in,-26.3282,-1.00,573, the,1,-0.000589371,1.001,0.588079,the south-west corner of Guangxi
md_full,601,The city of Laibin is in,52.6564,+2.00,62464, Guang,0,1.76364,-2.002,-1.17615,"Guangxi Zhuang Autonomous Region, bordering"
md_full,601,The city of Laibin is in,-52.6564,-2.00,573, the,1,-0.588667,2.002,1.17616,the south-west corner of China’
oracle,678,The city of Xiamen is in,0,+0.00,573, the,0,10.7475,0,0,the southeast coastal province of Fujian.
oracle,678,The city of Xiamen is in,1.39781,+0.25,573, the,0,8.05796,0.250249,2.68956,the southeast coastal province of Fujian.
oracle,678,The city of Xiamen is in,-1.39781,-0.25,573, the,0,13.4371,-0.25025,-2.68957,the southeast coastal province of Fujian.
oracle,678,The city of Xiamen is in,2.79563,+0.50,573, the,0,5.36839,0.5005,5.37913,the south-east corner of China’
oracle,678,The city of Xiamen is in,-2.79563,-0.50,573, the,0,16.1267,-0.5005,-5.37914,the southeast coastal province of Fujian.
oracle,678,The city of Xiamen is in,5.59126,+1.00,4316, South,1,-0.0107422,1.001,10.7583,South China's Fujian Province.
oracle,678,The city of Xiamen is in,-5.59126,-1.00,573, the,0,21.5058,-1.001,-10.7583,"the Fujian province, which borders on"
oracle,678,The city of Xiamen is in,11.1825,+2.00,4316, South,1,-10.769,2.002,21.5165,South China's south-eastern province
oracle,678,The city of Xiamen is in,-11.1825,-2.00,573, the,0,32.2641,-2.002,-21.5165,"the Fujian province, which has a"
md_full,678,The city of Xiamen is in,0,+0.00,573, the,0,10.7475,0,0,the southeast coastal province of Fujian.
md_full,678,The city of Xiamen is in,363.094,+0.25,1165, It,0,14.0331,-0.305702,-3.28554,It Planners.  It planners calculators calculate
md_full,678,The city of Xiamen is in,-363.094,-0.25,109,\n\n,0,7.462,0.305701,3.28553,China No yes no yeah ok
md_full,678,The city of Xiamen is in,726.187,+0.50,43011, Computing,0,17.3186,-0.611403,-6.57106,Computing Calculating Measuring Temperatures Rainfall Meteoro Planners calculators
md_full,678,The city of Xiamen is in,-726.187,-0.50,109,\n\n,0,4.17646,0.611403,6.57106,Nope nope Nope yes no yeah ok
md_full,678,The city of Xiamen is in,1452.37,+1.00,43011, Computing,0,23.8897,-1.22281,-13.1421,Computing Measuring Temperatures Calculating Rainfall Planners calculators Meteoro
md_full,678,The city of Xiamen is in,-1452.37,-1.00,109,\n\n,0,-2.39459,1.2228,13.1421,Nope true yes no yeah okYeah
md_full,678,The city of Xiamen is in,2904.75,+2.00,43011, Computing,0,37.0318,-2.44561,-26.2843,Computing Measuring Temperatures Rainfall Calculating calculators Planners Meteoro
md_full,678,The city of Xiamen is in,-2904.75,-2.00,108,\n,0,-15.5367,2.44561,26.2843,im that    he I ha
oracle,235,The city of Baotou is in,0,+0.00,573, the,0,8.22154,0,0,the north-west part of Inner Mongolia
oracle,235,The city of Baotou is in,0.868044,+0.25,573, the,0,6.1641,0.25025,2.05744,the north-west part of Inner Mongolia
oracle,235,The city of Baotou is in,-0.868044,-0.25,573, the,0,10.279,-0.25025,-2.05744,the north-west part of Inner Mongolia
oracle,235,The city of Baotou is in,1.73609,+0.50,573, the,0,4.10667,0.500498,4.11487,the north-west part of Inner Mongolia
oracle,235,The city of Baotou is in,-1.73609,-0.50,573, the,0,12.3364,-0.5005,-4.11488,the north-central part of Inner Mongolia
oracle,235,The city of Baotou is in,3.47218,+1.00,4612, North,1,-0.00820923,1.001,8.22975,North China's Inner Mongolia Autonomous Region
oracle,235,The city of Baotou is in,-3.47218,-1.00,573, the,0,16.4513,-1.001,-8.22976,"the Inner Mongolia Autonomous Region, and it"
oracle,235,The city of Baotou is in,6.94435,+2.00,4612, North,1,-8.23796,2.002,16.4595,North China's Inner Mongolia Autonomous Region
oracle,235,The city of Baotou is in,-6.94435,-2.00,573, the,0,24.6811,-2.002,-16.4595,"the Inner-Mongolia, a region"
md_full,235,The city of Baotou is in,0,+0.00,573, the,0,8.22154,0,0,the north-west part of Inner Mongolia
md_full,235,The city of Baotou is in,218.08,+0.25,573, the,0,6.15342,0.25155,2.06813,the Itándo-lying  throughout.
md_full,235,The city of Baotou is in,-218.08,-0.25,109,\n\n,0,10.2897,-0.25155,-2.06813,China He no yes he yeah
md_full,235,The city of Baotou is in,436.16,+0.50,1165, It,0,4.08529,0.503099,4.13625,Itándo Rainfall Measuring Temperatures Computing Calculating Meteoro
md_full,235,The city of Baotou is in,-436.16,-0.50,109,\n\n,0,12.3578,-0.503099,-4.13625,China yes true no false Yes
md_full,235,The city of Baotou is in,872.32,+1.00,132892, Temperatures,0,-0.0509605,1.0062,8.2725,Temperatures Measuring Rainfall Computing Calculating Meteoro Planners calculators
md_full,235,The city of Baotou is in,-872.32,-1.00,109,\n\n,0,16.4941,-1.0062,-8.27251,Nope yes no yeah nope Nope Yes
md_full,235,The city of Baotou is in,1744.64,+2.00,132892, Temperatures,0,-8.32348,2.0124,16.545,Temperatures Measuring Rainfall Computing Calculating calculators Planners Meteoro
md_full,235,The city of Baotou is in,-1744.64,-2.00,109,\n\n,0,24.7665,-2.0124,-16.545,no No true himHetrue
oracle,1162,The city of Rajkot is in,0,+0.00,573, the,0,10.588,0,0,"the Saurashtra region, which lies"
oracle,1162,The city of Rajkot is in,1.24773,+0.25,573, the,0,7.93835,0.25025,2.64964,"the Saurashtra region, which lies"
oracle,1162,The city of Rajkot is in,-1.24773,-0.25,573, the,0,13.2376,-0.250249,-2.64964,"the Saurashtra region, which has"
oracle,1162,The city of Rajkot is in,2.49547,+0.50,573, the,0,5.28871,0.5005,5.29929,"the Saurashtra region, which lies"
oracle,1162,The city of Rajkot is in,-2.49547,-0.50,573, the,0,15.8873,-0.500499,-5.29928,"the Saurashtra region, which has"
oracle,1162,The city of Rajkot is in,4.99094,+1.00,4316, South,1,-0.0105743,1.001,10.5986,"South Gujarat, India. It has a"
oracle,1162,The city of Rajkot is in,-4.99094,-1.00,573, the,0,21.1866,-1.001,-10.5986,"the Saurashtra region, which has"
oracle,1162,The city of Rajkot is in,9.98188,+2.00,4316, South,1,-10.6091,2.002,21.1971,"South Gujarat, India. It has a"
oracle,1162,The city of Rajkot is in,-9.98188,-2.00,573, the,0,31.7851,-2.002,-21.1971,"the Saurashtra region, which has"
md_full,1162,The city of Rajkot is in,0,+0.00,573, the,0,10.588,0,0,"the Saurashtra region, which lies"
md_full,1162,The city of Rajkot is in,324.109,+0.25,1165, It,0,13.5208,-0.27699,-2.93277,It Rainfall Measuring Gauge Data. Temperatures measured
md_full,1162,The city of Rajkot is in,-324.109,-0.25,109,\n\n,0,7.65522,0.27699,2.93277,No true yes no Yes No
md_full,1162,The city of Rajkot is in,648.218,+0.50,141360, Rainfall,0,16.4535,-0.55398,-5.86554,Rainfall Measuring Temperatures Computing Meteoro Planners Calculating Estimating
md_full,1162,The city of Rajkot is in,-648.218,-0.50,109,\n\n,0,4.72244,0.553981,5.86555,Nope yes no yeah ok true false
md_full,1162,The city of Rajkot is in,1296.44,+1.00,141360, Rainfall,0,22.3191,-1.10796,-11.7311,Rainfall Measuring Temperatures Computing Calculating Meteoro Planners calculators
md_full,1162,The city of Rajkot is in,-1296.44,-1.00,109,\n\n,0,-1.1431,1.10796,11.7311,Nope yes no true yeah nope Nope
md_full,1162,The city of Rajkot is in,2592.87,+2.00,74616, Measuring,0,34.0502,-2.21592,-23.4622,Measuring Temperatures Rainfall Computing Calculating calculators Planners Meteoro
